text,label
man on weird fad diet where he eats flavorful meals that make him feel good,1
kentucky dmv introduces game of chicken to driver's test,1
married couple longs for days when they only quietly resented one another,1
assistant manager accused of sexual indiscrimination,1
grocery store not fooling anybody by marketing cantaloupe as fun super bowl snack,1
actress leaves porn past behind with new cinemax erotic thriller,1
coworker hastily leaves break room to avoid 'here comes the boom' spoilers,1
coworkers brought to place of unthinkable intimacy by team-building exercise,1
"report: u.s. consumers spend $900 billion each year after saying 'gimme one of those, too'",1
romney celebrates florida win with all-night miami beach rave,1
kind bar ceo admits they just sort of find the bars like that,1
personals ad takes hardline anti-fatties stance,1
wondrous world of fishes last checked out 4/17/67,1
frito-lay contest offers consumers chance to appear in upcoming bag of sunchips,1
"'there's nothing to it,' secret service agent assures mar-a-lago bellhop assigned rooftop sniper duty",1
yeti releases abdominable crunch workout video,1
ryan chugs down rhino horn and bull semen shake for mid-debate boost,1
long john silver's customer finds deep-fried poseidon head in value meal,1
male substitute teacher with ponytail cloaked in mystery,1
new 'joker' trailer introduces iconic villain to same generation of fans,1
brunch livened up by jazz trio's violent breakup,1
bush diagnosed with attention-to-deficit disorder,1
"redford to re-digitize ordinary people, improve space battle",1
redundancy built into tv show to protect against failure,1
child assured it will be long time before he dies,1
zambia tired of being mentioned in 'news of the weird' section,1
letter of recommendation reused for eighth intern,1
posthumously recorded bob dylan album receives rave reviews,1
responsible man sets aside small portion of every paycheck for bank to gamble with,1
lush unveils new line of anti-aging youthful maiden bloodbombs,1
dad immediately develops deep friendship with guy giving quote on replacing windows,1
breast implants found to cause problems in laboratory mice,1
new pepsi product specifically mentions target demographic in name,1
aides gently remind hillary clinton not to refer to opponents as 'obstacles to greatness',1
dad hands phone off to mom immediately after being wished happy father's day,1
sick parent offers man perfect excuse to move back home and give up dreams,1
wealthiest americans ominously remind nation they could easily drop another $10 billion on election,1
area man got good amount of meat in that last bite,1
bill gates finally getting into radiohead's kid a,1
winning argument with aging parents less satisfying than it once was,1
steven spielberg criticizes netflix for ruining golden age of pandering big-budget corporate films,1
"woman going to take quick break after filling out name, address on tax forms",1
santa anita park officials announce they will stop allowing bets on all upcoming horse deaths,1
john kerry sits in shadows of kiev café awaiting woman known only as dasha,1
study: support for bill of rights highest while attempting to talk way out of drunk driving arrest,1
woman nervous for boyfriend to meet person she becomes around parents,1
pier 1 issues formal apology for rattan death march,1
mother comes pretty close to using word 'streaming' correctly,1
guy typing in all caps supports edward snowden,1
frank gehry no longer allowed to make sandwiches for grandkids,1
going out to dinner with food-loving friend a huge ordeal,1
jay inslee recalls decision to run for president after 5 teens from across globe pressed enchanted rings together to call him into existence,1
'game of thrones' season 3 opens with every character getting fingered while discussing arrival of winter,1
bike helmet protects child from helmet-inspired beating,1
police sketch artist admits to only drawing people who have wronged him personally,1
lethal injection least effective drugs man took while in prison,1
more cities providing bins for materials that look recyclable,1
nation currently more sympathetic to demise of planet krypton than plight of syria,1
report: causes of death getting less cool over time,1
god loses pouch filled with crystals that give him powers,1
esl textbook concentrates on food-preparation vocabulary,1
ronald reagan endorses 'pill lady' for president,1
"study finds placing one foot forward, then the other, remains best method of walking",1
83-year-old sneaks into 65-to-80 singles dance,1
christopher cross finally reaches mexican border,1
encyclopedic knowledge not so handsomely bound,1
all of man's time-wasting websites exhausted before lunch,1
rush limbaugh tucks shirt back in following animated flat tax rant,1
report: 98% of german sexual intercourse uploaded to pornhub,1
adjunct professor hoping some student leaves behind warm pair of gloves today,1
child's description of heaven during near-death experience specifically mentions book deal,1
populist candidate gaining support among underrepresented corporations,1
area man not about to tie his shoe when he's 4 blocks away from sitting down,1
flower freaking out after realizing there's a bee on it,1
area pedestrian obsessed with crossing the street,1
school flies deceased nerd's underpants at half-mast,1
trump fascinated by israeli cultural tradition of mass slaughter of protesters,1
lack of sexual tension with coworker almost unbearable,1
senator chuck grassley hurting gop's chances with women at bars,1
arctic scientists discover perfectly preserved al gore frozen in glacier,1
report: more american fifth-graders taking gap year to unwind before middle school,1
"leonardo dicaprio morphs back into hairy, overweight iowan after finally receiving oscar",1
important piece of paper tragically smudged with breadstick grease,1
sean spicer announces there only enough time left in career for couple more questions,1
"'any song can be sad if it has sad memories attached to it,' report newly single sources",1
"passage of health care reform brings democrat-republican score to 317,622-318,047",1
fox news reporter asks the questions others are too smart to ask,1
larva celebrates ascent to adulthood with bar-moltzvah,1
man has pretty good idea which friend going to give up on dream first,1
"cry of more, more, more heard in midnight hour",1
man's neuroses really putting genuine compliment through the wringer,1
kfc blames popeyes for releasing serial rapist from prison in new attack ad campaign,1
equifax impressed by hackers' ability to ruin people's finances more efficiently than company can,1
it not clear if it okay to pass handicapped woman on sidewalk,1
house lawmakers brainstorming some good things to say about poor people before meeting pope francis,1
trump fulfills campaign promise of pushing major immigration decision on someone else so he can watch tv,1
area man uses wtc attack as excuse to call ex-girlfriend,1
supposed adult pays man to sit in room and listen to him talk about his feelings,1
backpedaling trump claims eldest son would probably be fine doing 5 to 10 years in prison,1
final harry potter book blasted for containing spoilers,1
"increasingly obsessed robert mueller forces wife to dye hair blond, dress like ivanka",1
person sitting in parked car at 2:00 a.m. probably upstanding member of community,1
nation's teen drug problem ended by rapping cartoon spokesbeast,1
secretary of education under investigation for falsifying hall passes,1
trump campaign selects mike pence as concrete reminder that this all really happening,1
family braces as autistic son discovers amtrak's 'track a train' webpage,1
officials warn consumers of counterfeit tickets ahead of solar eclipse,1
the national annoyed after getting stuck performing on nosebleed lollapalooza stage,1
heartless dutch curators put deranged scrawlings of mentally ill suicide victim on full display for world to mock,1
prospective student had most fun getting drunk at arizona state,1
man invisible on gchat observes world from impregnable perch,1
"word 'innovate' said 650,000 times at sxsw so far",1
man with new 40-disc cd changer needs 18 more cds,1
local oaf not sure what part of counter you order at,1
frustrated rick santorum still waiting for go-ahead from god to suspend presidential campaign,1
area mother displays extensive goya collection,1
russian orphans devastated after realizing trump tower meeting not about getting them adopted,1
pope francis packs swimming vestments just in case there pool at hotel,1
man sets unsustainable precedent of saying hello to coworker every morning,1
market evidently capable of supporting more than one reality show about cake,1
perverted little boy asks to sleep with parents,1
'what were we talking about again?' says trump 15 seconds into phone call to family of fallen soldier,1
justice breyer unable to look at anything without deliberating constitutionality of it,1
people in healthcare.gov stock photos now visibly panicking,1
teenage rebels seize control of food court's corner table,1
"defense needs to be more physical, reports man slumped on couch for past 5 hours",1
backup health care plan involves nation sharing one big jar of ointment,1
"defense: 'george zimmerman is, you know, he's a decent enough guy'",1
media stumped on how to handle missing mixed-race woman,1
single most replaceable person in company will walk if he doesn't get raise,1
study finds that all the worst people will outlive you,1
george h.w. bush hasn't seen anyone from his secret service detail in years,1
"bumble bee tuna celebrates 10,000th supermarket circular cover",1
mcdonald's introduces new 6-piece chicken ncnoltes,1
mom starting to fear son's web series closest thing she will have to grandchild,1
city terrorized but unimpressed by serial killer who just shoots victims,1
pier 1 issues formal apology for rattan death march,1
nation exhibits strange preoccupation with manner in which food is processed,1
elementary schooler clearly just learned to swear,1
supposedly educated professor has no idea how to get bird out of lecture hall,1
weird al honors parents' memory with 'tears in heaven' parody,1
new evidence suggests dinosaurs died in cretaceous period hospice,1
toddler shits her way through 3rd halloween costume of night,1
economy given big boost by ramadan shopping season,1
"dept. of labor reports it could be nothing, but they may have spotted job in iowa strip mall",1
report: 98 percent of americans afraid of 98 percent of americans,1
pence relaxes onstage by imagining entire debate audience burning in hell,1
archaeologists unearth ancient clay pot shards from dwelling of earliest known klutz,1
biden unleashes torrent of vomit on debate stage,1
area man will be judge of whether woman actually true baseball fan,1
voter nostalgically looks back at time he was uninformed about candidates,1
report: friend has been going by middle name this whole fucking time,1
congress orders clerk to see if he has any in the back,1
time traveler from the year 1998 warns nation not to elect newt gingrich,1
frantic biden searching dog shelter for bo look-alike,1
"experts point to long, glorious history of successful u.s. bombing campaigns",1
u.s. retakes top spot in annual 'party country' rankings,1
"nation offsets carbon footprint by planting single 300,000-foot-tall tree",1
"kool-aid, hi-c make backroom deal to destroy tang",1
"new monster energy defibrillator touts 1,200 volts delivered straight to heart",1
rc car works up courage to approach group of girls,1
anonymous source informs bob woodward he hasn't been relevant in 40 years,1
ted cruz skyrockets in polls after head permanently sealed within iron mask,1
cash-strapped nra forced to shoot dozens of redundant employees,1
preschooler asks to borrow classmate's notes on shapes,1
mom calmly emptying dishwasher as if shrieking argument didn't happen 10 minutes ago,1
victoria's secret releases sexy black lace sleep apnea mask,1
wedding photographer keeps calling bride's parents 'mom' and 'dad',1
"nation feels first, only pang of sympathy for zuckerberg after watching him engage with ted cruz",1
johnson & johnson introduces self-lotioning baby,1
beautiful spring day no match for last 35 years of man's life,1
"fumbling, inarticulate obituary writer somehow losing debate to christopher hitchens",1
man filled with gratitude at sight of other customer in nice restaurant wearing jeans,1
tourist in white house gift shop browses rack of security clearances,1
genuine love and respect only thing holding area relationship together,1
area man guesses he doesn't need mc lyte wikipedia page open anymore,1
study finds suspicious circumstances still leading cause of death in russia,1
school psychologist crushing it in wake of fatal sports injury,1
body breaking down in totally different order than man expected,1
college residence office gets kick out of pairing up few roommates who will fucking hate each other,1
obama family adopts 44-year-old portuguese water man,1
executive reschedules wife's birthday for october,1
woman digs excitedly into ingrown hair around bikini line like grave robber pillaging spoils of the dead,1
god getting strong urge to bring back dinosaurs,1
mark zuckerberg prepares for congressional testimony by poring over lawmakers' personal data,1
worker who forgot email attachment expects coworkers to forgive her just like that,1
new study confirms humans only use 10% of genitalia,1
"researchers find decline in facebook use could be directly linked to desire to be happy, fully functioning person",1
stunned nation mourns as french stewart survives plane crash,1
royal couple to spend $36.21 queen elizabeth had left over from 2010 u.s. visit,1
everyone on flight annoyed by screaming kid rock,1
breaking: friend who just got motorcycle already dead,1
baby doesn't realize it's a white supremacist yet,1
parent takes out $100 bill in front of wide-eyed 7-year-old,1
box with cooking instructions immediately retrieved from trash,1
competitive adidas unveils darren wilson as new face of brand,1
executive on hot streak with 2 straight logical decisions,1
billions of electric signals between neurons allow brain to imagine what michael imperioli looks like,1
'what if no one travels anywhere ever again?' wonders panicked transportation secretary,1
coed rec softball team having trouble finding enough hyper-competitive men to ruin experience,1
khalid sheikh mohammed confesses to confessing under torture,1
town uglification committee approves new pile of garbage bags,1
ball park franks introduces new foot-wide hotdogs,1
girlfriend dumped after forwarding stupid link,1
shitty human being blames decreased daylight this time,1
woman with amazing rack told she has beautiful eyes,1
half-empty bottle of malibu found in woods behind school,1
area grandparents still have no idea what grandson does for a living,1
rigorous battery of tests unable to determine if roommate broke up with girlfriend,1
"'first date going really well,' thinks man who hasn't stopped talking yet",1
soldier hoping we invade someplace tropical next,1
new trump campaign ad claims that illegal immigrants currently murdering you with knife,1
ironic-kitsch-appreciation subculture excited about new britney spears novel,1
high school students line up for school oil portrait day,1
nation's schools to ensure bullied transgender students hide in stalls of bathrooms corresponding to biological sex,1
housing prices spike as tech employee takes stroll through neighborhood,1
new psa reduces accidental staplings by 33 percent,1
factory farm chicken rounds out miserable existence by going bad in man's refrigerator,1
frantic john kerry looks on as teresa slowly lowered into kim jong-un's electric eel tank,1
craftsman confirms new hammer backwards-compatible with previous generation of nails,1
movie characters happen to pass through pamplona on the one week bulls run,1
hbo presentation fails to deliver promised 'brief nudity',1
report: it still nowhere near okay to act like donald trump,1
dow drops 600 points over picture of worried stock broker staring at computer screen,1
area mother enters 16th year of post-partum depression,1
revised patriot act will make it illegal to read patriot act,1
study: whites to be minority in donaldson family by 2027,1
paramount executive snaps up script that begins with studio logo fading into establishing shot of actual mountain,1
new election ruling allows candidates to remain completely anonymous throughout campaign,1
poll finds americans would be open to third type of screwdriver head,1
trump boys frantically burning stacks of printed-out emails to eliminate paper trail,1
obama narrowly survives carnivorous section of rose garden,1
god decides against killing self after angel shows him what life would be like if he never existed,1
guest searches hand towel for low-traffic area,1
fan prefers tarantino's early work when he was shelving movies all day at video store,1
"buying everything hairstylist recommends would cost $8,000",1
high school band teacher spends 85% of rehearsal hammering in dress code for holiday concert,1
roommates assured girlfriend only staying over for entire duration of relationship,1
nation could probably draw john boehner from memory at this point,1
trump administration refusing to disclose names of white house diamond elite members,1
dog blocks off afternoon to lick spot on floor where owner once dropped pepperoni,1
new porno worth checking out even for people who aren't familiar with 5 guys jerking off on single pair of tits,1
woman would have had awesome time aborting fetus if it weren't for angry protestors screaming outside clinic,1
moronic mailroom worker worked way down from ceo,1
senior citizen keeps mind active by contemplating death,1
tearful tim kaine wandering around backstage at debate asking if anyone has seen his running mate,1
conversational lamprey slowly draining life from dinner party,1
vengeance-minded glacier just biding time until next ice age,1
"fourth-grade teacher receives dark portent of coming storm from gnarled, haggard third-grade teacher",1
furloughed willie horton pays respects at george h.w. bush funeral,1
"historical archives: civil war pre-enactors have stage'd ""battle of bull run""",1
olympic bronze medalist to appear in flintstones on ice,1
"sweating, trembling mom still coming down from high of having kids under one roof",1
report: bots now make up 22% of twitter executives,1
ben affleck nominated for best friend of matt damon,1
48 syrian civilians massacred during claire danes' emmy award acceptance speech,1
sculpture of stereotypical italian chef proof of pizzeria's high standard of excellence,1
study: 84% of couples who walk around exploring new neighborhood never make it home,1
exuberant trump rally crowd bats syrian refugee child around arena before candidate comes on stage,1
boeing lays off only guy who knows how to keep wings on plane,1
"deformed, half-feathered audubon society president flees into forest after injecting self with bird dna",1
stunted 56-year-old still writing chuck palahniuk novels,1
summer camp hierarchy thrown into chaos after second girl learns how to french braid,1
pope francis crushes small demon crawling across papal apartment floor,1
cdc attempts to put ebola outbreak in perspective by releasing list of worse ways to die,1
child boosted on shoulders for better view of man having heart attack,1
extra strip of wrapping paper taped over present's weird edge,1
historical archives: popular hymns heard sung of late.,1
putting up with dave's shit not in job description,1
sessions vows to protect all deeply held religious bigotry,1
jeff bezos tables latest breakthrough cost-cutting idea after realizing it's just slaves,1
male friends depart for annual camping trip to complain about camping,1
man hates it when other guys treat his girlfriend with respect,1
area man gets terrible creative juices flowing,1
jurisprudence fetishist gets off on technicality,1
sculptor criticized for turning women into objects,1
zoo orangutan feels he really connected with iowa woman,1
study: 73% of bedroom closets have wife's boy toy crouched naked inside,1
heavenly authorities arrest god for leaving children in overheating planet,1
gap forced to recall pants after man dies eating 37 pairs of corduroys,1
michele bachmann thankful no americans died in sikh shooting,1
trump promises government will continue to fund all essential mar-a-lago staff during shutdown,1
dysfunctional family brought together by liquor,1
infant doing everything in her power to save relationship,1
area woman worried she's forgetting what heath ledger looked like,1
sweat-stain-dating technology unlocks age of assistant managers,1
business-owned women outnumber women-owned businesses,1
every person in high-end singapore casino either carrying out or target of assassination,1
nation celebrates awkward 'take your illegitimate daughter to work' day,1
thousands of cheering americans packed into park for ted cruz concession speech,1
woman stalked across 8 websites by obsessed shoe advertisement,1
family chooses different dog than reincarnated grandfather,1
"just a stay-in-bed kind of day, fire department declares",1
wedding strains relationship to breaking point,1
cellmate tired of suge knight's constant stories of '90s rap beefs,1
u.s. ambassador to cambodia thinks diplomatic immunity covers what he just did,1
everyone glad someone else making small talk with disabled woman,1
ryan seacrest catches up with 'captain phillips' star maersk alabama on red carpet,1
archaeologists discover first hominid to own tools but never use them,1
fitbit releases new tracking collar that gets tighter every second you are inactive,1
horrible boogie boarding accident leaves man totally bummed below the neck,1
office disgusted by two coworkers getting all chummy with each other,1
article about one world trade center building includes paragraph explaining 9/11,1
cop confident he'll be exonerated by clear video evidence of him shooting defenseless black man,1
millions of plants sent from nation's garden departments to their deaths,1
obama to assure nation that isis campaign will be drawn-out ordeal they're used to,1
horrifying society of grotesque mutants discovered living aboveground,1
new country-music video has look of 1991 rock video,1
"'it was fine,' says man following visit with only people on earth who love him",1
corner store customers saddened by sight of frantic trump doing scratch-off tickets right on counter,1
saltless pretzel hangs alone in bulb-heated rack,1
nation's substitute teachers would like to know who threw that,1
gop leaders' daughters: 'it's pretty fucked up if we're the only reason you're denouncing trump's statements',1
coworkers each putting in herculean effort to sustain conversation for entire commute,1
investors remind mark zuckerberg he can't fuck with them like the simpering cowards in congress,1
area father takes one more look at liner notes of daughter's britney spears album,1
career-driven man beginning to worry entire identity no longer tied to job,1
elite congressman trained to kill legislation in 24 different ways,1
huckabee earns nickel for presidential campaign by painting old widow's picket fence,1
american airlines announces it will no longer try to match seatmates by interests,1
trump unveils reelection campaign plan to drive bus into crowds across country,1
pope francis offers molested kids 10% off at vatican city gift shop,1
everything that's wrong with business in america given promotion,1
hungover energy secretary wakes up next to solar panel,1
child promised he can go right back to video game after giving dying grandfather one last hug,1
dolphin spends amazing vacation swimming with stockbroker,1
man too deep into sentence to avoid saying word he can't pronounce,1
second-grade class has no questions for visiting local historian,1
police department reduces costs by using same evidence for every investigation,1
'breaking bad' creator thinking maybe next season should take dark turn,1
annual teeth cleaning reveals three previously unnoticed rows of teeth,1
bleeding john bolton stumbles into capitol building claiming that iran shot him,1
vin diesel breaks off tracking collar against rocky outcropping,1
hr sends out reminder email about not scrawling 'revenge' in blood in conference room,1
private eye's office ransacked for fourth time this month,1
routine drunk-driving trip turns tragic for five local teens,1
"'yes, but how did he die?' ghoulish american public asks of recent celebrity death while rubbing delicate, bony hands together and smiling thinly",1
non-dominant hand completely botches nail clipping job,1
biden's handlers suggesting he forget the words 'pink' and 'stink' altogether,1
new babysitter can already tell this kind of kid who gets naked for no reason,1
swiss unable to maintain neutrality toward delicious pastries,1
inconsiderate passenger takes up entire overhead bin,1
senate intelligence committee confirms from testimony that donald trump jr. has no knowledge,1
girlfriend acting all clingy after getting pregnant,1
oscars create new truman capote biopic category,1
restaurant patron seeking corroboration that soda is not diet,1
conspiracy theorist starting to think racism may be institutionalized in america,1
voyager probe badly damaged after smashing into end of universe,1
overworked nation wishes it could just unplug from it all like puerto rico,1
webster's reluctantly adds 'melty' to english lexicon,1
unidentified yowling animal in carrier apparently named kiwi,1
audiobook narrator really going for broke with cajun accent,1
hot puerto rican scientist sweeps latin nobel prize awards,1
fellow cheerleaders rally cheer of support for recently raped teammate,1
white house carefully screening any gun control town hall questions that address obama as 'mein führer',1
teacher who dedicates life to students total fucking bitch,1
grandma jumps into buick for emergency birdseed run,1
researchers forced to scrap another sleep study after participants murdered in dreams by serial killer,1
spanish authorities ask anyone with information about curbing endless cycle of nihilistic violence to come forward,1
outside not looking forward to people wanting to walk around in it again this summer,1
arizona high schools to now teach spanish entirely in english,1
taylor swift mourns death of boyfriend christopher dorner,1
man under mistaken impression he his own harshest critic,1
mark zuckerberg promises that misuse of facebook user data will happen again and again,1
"walgreens unveils new line of shrink-wrapped sandwiches to grab when something has gone horribly, horribly wrong",1
police confirm car had ethanol in system at time of crash,1
semiotics department accuses university administration of anti-semiotism,1
woman celebrates 4th year of weaning self off facebook,1
paul mccartney's mix-cd for new girlfriend a little self-indulgent,1
fantasy football star confident he can make leap to general manager of nfl team,1
baskin-robbins' cash register interface just big button for ice cream,1
man pledges loyalty to brand in quiet convenience store ceremony,1
kavanaugh surprised senate not questioning fact he never went to law school,1
congress can't remember last time it got together and legislated like this,1
area man can't wait to get home to look out new window,1
new iranian president really impressed with country's nuclear arms program,1
dad from 2150 can't get enough iraq war documentaries,1
evangelical church strips away all the frills and pomp of catholic molestation,1
security guard makes passing women feel unsafe,1
u.s. intelligence: burundi may be developing telephone,1
christian weightlifter bends iron bar to show power of god's love,1
report finds poor often hit hardest by 18-wheelers,1
local teen would choose gun with night vision laser scope if he joined army,1
topeka mayor now highest-ranking non-indicted republican official,1
diplomatic pete buttigieg quickly changes subject from politics at town hall to avoid arguments,1
family figures grandpa never talks about wwii because nothing interesting happened to him,1
breaking: drunk teen going 100 mph down slick highway is invincible,1
man takes sober moment to reflect on fact that most of meal already gone,1
foreign guy probably dressed very fashionably for wherever he's from,1
valiant fact-checkers once again save american political system from descending into corruption,1
academy honors retiring daniel day-lewis with small farewell happy hour in dolby theatre kitchen,1
area woman can't understand concept of suggested donation,1
pajama-clad child makes turbulent rampage through dinner party,1
kid with rough home life gives mickey extra long hug,1
area man can't imagine life without this woman,1
lester holt begins debate by reiterating he doesn't know who these fucking people are,1
"man torn between boycotting indiana, visiting evansville zoo",1
millions of retirees absolutely sopping wet after seeing alex trebek's new beard,1
record-store clerk gazes down from on high in aloof indifference,1
londoners 2 percent less polite about terrorism following bombings,1
'paw patrol' writers defend episode where german shepherd cop shoots unarmed black lab 17 times in back,1
"'we must restore rule of law,' says trump as aides pass out revolvers to audience",1
'curses!' shouts fist-shaking meals on wheels ringleader as trump cuts off gravy train,1
michelle obama finally gets around to reading 'dreams from my father',1
biden frantically hitting up cabinet members for clean piss,1
mental health experts say friends giving away possessions could be warning sign they planning on moving,1
shoe scientists unveil advanced 'double knot' technology,1
"study finds 'missionary,' 'in love' most popular porn search terms",1
doctors restore ken burns' full-color vision after removing massive tumor from filmmaker's visual cortex,1
man has never given single definitive yes to any invitation he's ever received,1
man wouldn't have worn costume to work if he'd known he was getting laid off,1
santa signs legislation to help special-wants children,1
logo of smiling cartoon tooth holding brush inspires nothing but confidence in local oral surgeon,1
last thing government worker needed was agency labeling him 'nonessential',1
"dnc files lawsuit alleging nation should never, ever stop focusing on 2016 election",1
new iphone application tracks progress of deceased loved ones' decomposition,1
parents' visit injects $66 into local apartment economy,1
'if this report is true' to be repeated 5.7 billion times today,1
report: one in three americans will get dessert if someone else does,1
cool dentist doesn't give a shit about patients' flossing,1
ranking women somehow not issue in miss usa debacle,1
kris kristofferson pretty sure he's going on after some guy named lord,1
"bush vows to do 'that thing gore just said, only better'",1
woman all geared up to complain about work sidelined by friend with marital problems,1
"that's fine, area girlfriend to see 'anna karenina' when visiting mom over christmas",1
sweatshirt string emerges triumphant after harrowing journey through hood,1
greenpeace releases rescued dolphins into forest,1
shocked vladimir putin slowly realizing he didn't conspire with trump campaign,1
daniel craig takes home pretty good actor award,1
sarah huckabee sanders strongly rebukes implication she doesn't lock own children in cages,1
moderator reminds vice presidential debate audience to remain silent when exiting early,1
president's lawyers move to discredit michael cohen by pointing out history of committing crimes for trump,1
report: last time anyone actually rose to the occasion was 2002,1
trump warns china not to underestimate his willingness to sacrifice every american's well-being,1
all those years shopping at independent bookstore wasted,1
"'don't make me regret this,' mueller tells rick gates before uncuffing him to work on investigation together",1
fbi quickly follows up on tip about potentially dangerous man who killed 17 in school shooting,1
heroic police officer talks man down from edge of purchasing subway footlong sweet onion chicken teriyaki,1
someone filming b-roll at pike place market right now,1
new extended paternity leave offers dads more time to lose colleagues' respect,1
clinton questions obama's ability to greet world leaders,1
exhausted nation unsure it has stamina to continue gun control dialogue for fifth consecutive day,1
rotating knife vortex closed pending safety investigation,1
"wells fargo computer glitch accidentally forecloses on all 5,700 branches",1
bathroom-disinfectant ad reinforces obsessive-compulsive disorder,1
heaven installs spikes to keep cherubs from shitting on st. peter's gate,1
60-year-old corporate executive grotesquely forms word 'hashtag',1
lucky old woman getting wheeled around airport,1
giddy thom yorke goes to bed early to make grammy day get here sooner,1
ms-13 gang leader getting some pretty great ideas from watching ice work,1
"comey: 'what can i say, i'm just a catty bitch from new jersey and i live for drama'",1
will smith: the black man everyone at work can agree on,1
bp ceo: 'we deeply regret the tragic loss of $4.5 billion',1
"'he made the ultimate sacrifice,' trump tells military widow about scooby-doo putting up with scrappy-doo",1
everyone forgets to bring swimsuits to coworker's party,1
impatient nation demands supreme court just get to the gay stuff,1
gop-controlled wisconsin legislature votes to dissolve state rather than let democrats have it,1
power-plant employee sneaks electricity home in lunchbox,1
u.s. aid to venezuela just lit stick of dynamite painted to look like carrot,1
ll cool j struggles to come up with way to brag about being in rollerball,1
toddler makes convincing case for being afraid of horse,1
"karl lagerfeld horrified by uninspired, garish tunnel of light coming toward him",1
revolutionary new alarm clock for the deaf uses no hammers,1
psychiatrists deeply concerned for 5% of americans who approve of congress,1
new school shooter drill includes practicing pleas to lawmakers to do something about this,1
mom can't wait for halloween episode of 'the big bang theory',1
mcdonald's prints calorie count right onto meat,1
white castle bathroom stall celebrates 5th conception,1
coalition of buzzed cousins issues annual greatest nation on earth rankings,1
cold panic grips stacey abrams as trump begins delivering speech almost identical to one she wrote,1
john deere unveils new line of lawnmower sidecars,1
area man needs two more trips to best buy to beat xbox 360 game,1
32-year-old still not entirely sure where body stands with lactose,1
beauty industry to consumers: 'you like short hair now',1
scientists trace campus-wide pussy shortage to zbt house,1
friend group completely disintegrates within 5 minutes of graduation,1
coworker not nearly as fun drunk as originally suspected,1
"babbling, grinning mitch mcconnell demands emts loading him on stretcher vote yes on healthcare bill",1
holocaust film appeals to believers and skeptics alike,1
washed-up former spelling bee champion sitting in front of tv sadly mouthing along with scripps contestants,1
presumptuous congressional freshman thinks she can just come in and represent constituents,1
report finds populace has collective goodwill to come together for only 5 more national tragedies,1
43-year-old with skateboard not fooling anyone,1
study finds 70% of bingo winners end up prizeless within 5 years,1
area man marks territory on bench with sweaty thigh outline,1
"ex-wife, divorce lawyer killed as model train careens off tracks",1
theory of intelligent school-board design disproven,1
richard simmons fighting for life in estrogen tent,1
partygoer rolls a couple of fat burritos to pass around,1
man would rather annoy small group of friends than bunch of strangers at party,1
area dad stares longingly at covered grill in backyard,1
attempt to meet different types of people thwarted by partygoer who also watches 'friday night lights',1
coworker who went to gym this morning a chipper little fucker,1
nasa announces plan to replace voyager record with streaming service that aliens can browse from any device,1
cash-strapped michael jackson forced to sell off pet giraffes as meat,1
egyptian woman wishes screaming protester husband would go bonkers for her once in a while,1
obese doctors urge nation to eat three meals a meal,1
"hot, sweaty jane fonda wondering if that's the best delivery boy's got",1
bus transporting carnival cruise passengers crashes into sewage treatment plant,1
"'i want to congratulate the president,' romney says in 240,000th and final lie of campaign",1
hardee's introduces shame curtains for customers to eat behind,1
area boy enters jumping-and-touching-tops-of-doorways phase,1
45-year-old to help candidate understand youth vote,1
new healthier menu features food wendy's customers bring from home,1
facebook vows not to hand over users' medical records to government,1
visit home reveals parents currently watching previously undiscovered game show,1
cruise ship sound system reports widespread feeling of hot hot hot,1
skittles unveils new liqui-gels for fast-acting fruity flavor,1
majority of americans thought we already had a moon base,1
elaborate sentence construction facilitates omission of word 'boyfriend',1
more americans falling for 'get rich slowly over a lifetime of hard work' schemes,1
data-entry clerk reapplies carmex at 17-minute intervals,1
investigation of what fell off nightstand postponed until morning,1
kiss cover band guitarist leaves to start vinnie vincent invasion tribute band,1
illiterate spirit frustrates ouija- board players,1
"emporia, kansas named best small town in america to escape from",1
netanyahu assures critics he still has utmost respect for u.s. money,1
study finds high school students retain only one-third of obsolete curriculum over summer,1
"cackling npr host warns upcoming segment may feature content too dark, too chilling, too positively ghoulish for young listeners",1
antidepressant can't believe it's expected to fix this mess all on its own,1
woman with furrowed brow on airplane carefully studies article about which actress wore dress better,1
couple at point where they're comfortable using toilet at same time,1
new study finds average american stands no chance against what's coming,1
"grandma still swallowing okay, grandpa reports",1
"report: u.s. death rates from drugs, suicide, and alcohol have greatly increased, but not in a cool rock and roll way",1
boardwalk con men hit hard by sharp decrease in chumps,1
mcdonald's birthday party to be happiest time in child's life,1
chief justice roberts putters around house all day in gray sweat robe,1
"report: all the good stuff costs, like, 200 bucks",1
fema airdrops emergency cyanide pills for residents stranded by hurricane florence,1
high school bully worried victims will realize he actually retarded faggot himself,1
everything in power done to appear interesting to attractive woman on subway,1
nation shudders to think how mad nra would be if obama actually proposed meaningful gun control,1
refugees grateful for chance to see europe while being bounced from country to country,1
officials investigating hugh hefner's death suspect foreplay,1
iceberg sighs contentedly as it slowly lowers itself into warm arctic water,1
"new cheney memoir reveals he's going to live full, satisfied life without ever feeling remorse and there's nothing we can do about it",1
man holding giant turkey leg never been more captivating in entire life,1
archaeologists apologize for murdering last remaining neanderthal in fit of crazed bloodlust,1
john bolton insists iran likely harboring dangerous terrorist osama bin laden,1
mild sexual harassment ignored to save the hassle,1
visit to google earth reveals house is on fire,1
